no.;longitude;latitude
1;36.22915;-65.130005
2;36.50875;-65.129616
3;36.78835;-65.12868
4;37.06792;-65.12719
5;37.347454;-65.12516
6;37.626926;-65.12257
7;37.90634;-65.11943
8;38.185684;-65.115746
9;38.464928;-65.1115
10;38.744083;-65.10672
11;39.023148;-65.10138
12;39.302105;-65.0955
13;39.58091;-65.089066
14;39.859562;-65.082085
15;40.138058;-65.074554
16;40.416397;-65.06649
17;40.694553;-65.05788
18;40.97252;-65.04871
19;41.25029;-65.039
20;41.527847;-65.02874
21;41.805183;-65.01794
22;42.082264;-65.0066
23;42.359104;-64.99472
24;42.635693;-64.982285
25;42.912014;-64.96931
26;43.188053;-64.955795
27;43.463802;-64.94176
28;43.739254;-64.927185
29;44.014385;-64.91207
30;44.289192;-64.89641
31;44.563663;-64.88021
32;44.837803;-64.86348
33;45.111603;-64.84621
34;45.38503;-64.82841
35;45.658047;-64.81008
36;45.93067;-64.79122
37;46.20292;-64.771835
38;46.474773;-64.751915
39;46.74622;-64.73147
40;47.017227;-64.71051
41;47.28782;-64.68903
42;47.557945;-64.66703
43;47.827606;-64.6445
44;48.096783;-64.621445
45;48.36551;-64.59788
46;48.633778;-64.57379
47;48.901554;-64.54919
48;49.168808;-64.52408
49;49.43554;-64.49846
50;49.701763;-64.47232
51;49.967464;-64.44568
52;50.232643;-64.41853
53;50.497265;-64.39088
54;50.76134;-64.36271
55;51.024857;-64.334045
56;51.2878;-64.30487
57;51.550163;-64.2752
58;51.81195;-64.245026
59;52.07314;-64.21437
60;52.33372;-64.18323
61;52.593716;-64.15158
62;52.85311;-64.11944
63;53.111885;-64.0868
64;53.37002;-64.053696
65;53.62752;-64.02011
66;53.88438;-63.986034
67;54.14059;-63.951458
68;54.396145;-63.916397
69;54.651035;-63.880875
70;54.905254;-63.844894
71;55.1588;-63.80844
72;55.411694;-63.771496
73;55.663914;-63.734077
74;55.91544;-63.696194
75;56.16623;-63.65785
76;56.41631;-63.619034
77;56.665707;-63.579765
78;56.914402;-63.54004
79;57.162384;-63.499855
80;57.40965;-63.459213
81;57.656193;-63.418118
82;57.902;-63.376568
83;58.147057;-63.334587
84;58.391357;-63.292164
85;58.63494;-63.24928
86;58.8778;-63.205944
87;59.1199;-63.16217
88;59.361237;-63.117954
89;59.60181;-63.073288
90;59.841625;-63.0282
91;60.08067;-62.982685
92;60.318943;-62.936745
93;60.556442;-62.890377
94;60.793175;-62.84359
95;61.029125;-62.79638
96;61.264282;-62.748737
97;61.49864;-62.700657
98;61.732216;-62.652172
99;61.965027;-62.60329
100;62.19705;-62.553997
101;62.42827;-62.504288
102;62.6587;-62.45417
103;62.888332;-62.40365
104;63.117153;-62.352715
105;63.345173;-62.301373
106;63.572384;-62.249638
107;63.798794;-62.197517
108;64.02441;-62.145004
109;64.24919;-62.092094
110;64.47315;-62.0388
111;64.696304;-61.985115
112;64.91867;-61.931034
113;65.140236;-61.876568
114;65.360985;-61.821724
115;65.580894;-61.7665
116;65.799995;-61.710896
117;66.01827;-61.654922
118;66.23571;-61.59859
119;66.45233;-61.54189
120;66.66817;-61.484802
121;66.88321;-61.42734
122;67.09742;-61.36952
123;67.310776;-61.311344
124;67.5233;-61.25281
125;67.73503;-61.19392
126;67.94597;-61.13466
127;68.15609;-61.075047
128;68.36535;-61.015106
129;68.573746;-60.95483
130;68.78135;-60.8942
131;68.98819;-60.833202
132;69.19422;-60.771854
133;69.399414;-60.710182
134;69.60379;-60.648174
135;69.80734;-60.58583
136;70.01008;-60.523163
137;70.21199;-60.46018
138;70.4131;-60.396854
139;70.61341;-60.333187
140;70.81292;-60.269196
141;71.011604;-60.204884
142;71.20946;-60.140244
143;71.4065;-60.07529
144;71.602776;-60.010025
145;71.798256;-59.94445
146;71.99292;-59.87856
147;72.18678;-59.812347
148;72.37984;-59.745827
149;72.572105;-59.679005
150;72.76359;-59.611877
151;72.95428;-59.54445
152;73.14416;-59.476723
153;73.33326;-59.408688
154;73.521576;-59.34036
155;73.70907;-59.271736
156;73.895775;-59.202812
157;74.08172;-59.13361
158;74.266884;-59.064125
159;74.45126;-58.994358
160;74.63488;-58.9243
161;74.81773;-58.85397
162;74.99981;-58.78335
163;75.1811;-58.712444
164;75.36162;-58.641254
165;75.54138;-58.569794
166;75.72038;-58.49806
167;75.89862;-58.426044
168;76.0761;-58.353775
169;76.252815;-58.281242
170;76.42879;-58.208443
171;76.604034;-58.13538
172;76.77854;-58.06206
173;76.95228;-57.988464
174;77.12525;-57.914593
175;77.29748;-57.840466
176;77.46899;-57.766094
177;77.63978;-57.69147
178;77.80982;-57.616592
179;77.979126;-57.54147
180;78.147705;-57.4661
181;78.31556;-57.390484
182;78.48271;-57.31464
183;78.64914;-57.23855
184;78.81484;-57.162197
185;78.97982;-57.085598
186;79.14409;-57.008766
187;79.307655;-56.9317
188;79.470505;-56.85441
189;79.63267;-56.776875
190;79.794136;-56.699116
191;79.95492;-56.621124
192;80.11498;-56.5429
193;80.274345;-56.464443
194;80.43302;-56.385765
195;80.59104;-56.30687
196;80.74838;-56.22775
197;80.90504;-56.14841
198;81.06102;-56.068863
199;81.21633;-55.9891
200;81.37096;-55.909103
201;81.524895;-55.82888
202;81.678185;-55.74845
203;81.83081;-55.667824
204;81.98279;-55.58699
205;82.13411;-55.50594
206;82.284775;-55.424664
207;82.4348;-55.343185
208;82.58417;-55.261524
209;82.732895;-55.179672
210;82.88099;-55.09761
211;83.02846;-55.015347
212;83.17529;-54.932888
213;83.32149;-54.85022
214;83.46703;-54.76735
215;83.61196;-54.684284
216;83.75628;-54.60103
217;83.89998;-54.517574
218;84.04307;-54.433933
219;84.18554;-54.35009
220;84.32739;-54.266052
221;84.468636;-54.181847
222;84.60926;-54.09748
223;84.74929;-54.01293
224;84.88873;-53.928185
225;85.02759;-53.84325
226;85.165855;-53.758137
227;85.30352;-53.67285
228;85.440605;-53.58739
229;85.57711;-53.501747
230;85.71303;-53.41593
231;85.84837;-53.32994
232;85.98315;-53.24378
233;86.11738;-53.15744
234;86.25102;-53.07093
235;86.38407;-52.984257
236;86.51654;-52.897415
237;86.648476;-52.810406
238;86.77985;-52.723225
239;86.91067;-52.635883
240;87.04096;-52.548378
241;87.17071;-52.460712
242;87.299904;-52.372887
243;87.42856;-52.284897
244;87.55667;-52.196747
245;87.68424;-52.108448
246;87.81129;-52.02
247;87.937805;-51.9314
248;88.06378;-51.84263
249;88.189224;-51.753693
250;88.31415;-51.664616
251;88.43857;-51.575397
252;88.56247;-51.486034
253;88.68586;-51.39651
254;88.80874;-51.30683
255;88.93111;-51.217007
256;89.05297;-51.12704
257;89.17433;-51.03693
258;89.2952;-50.946674
259;89.415565;-50.856277
260;89.53543;-50.76573
261;89.65481;-50.675053
262;89.773705;-50.58425
263;89.89211;-50.493313
264;90.01003;-50.40221
265;90.12747;-50.31095
266;90.24443;-50.219566
267;90.360916;-50.128067
268;90.47694;-50.03643
269;90.59248;-49.944656
270;90.70758;-49.852753
271;90.82221;-49.76072
272;90.93636;-49.66855
273;91.05005;-49.57625
274;91.16328;-49.48382
275;91.276054;-49.391266
276;91.38838;-49.298576
277;91.50027;-49.20577
278;91.6117;-49.11285
279;91.7227;-49.019806
280;91.83325;-48.92663
281;91.94336;-48.833332
282;92.05303;-48.739906
283;92.16227;-48.64635
284;92.27107;-48.552673
285;92.37945;-48.45888
286;92.487404;-48.364964
287;92.59494;-48.27093
288;92.70205;-48.176785
289;92.80874;-48.082523
290;92.91501;-47.988148
291;93.02087;-47.89365
292;93.126305;-47.79904
293;93.23134;-47.704323
294;93.335976;-47.609505
295;93.4402;-47.514572
296;93.544014;-47.41952
297;93.647415;-47.32436
298;93.75043;-47.229088
299;93.85306;-47.1337
300;93.95529;-47.0382
301;94.05714;-46.942604
302;94.15859;-46.846916
303;94.25965;-46.75112
304;94.36034;-46.6552
305;94.46065;-46.559155
306;94.56057;-46.463017
307;94.660095;-46.366787
308;94.75925;-46.270454
309;94.85803;-46.174026
310;94.956474;-46.07751
311;95.05455;-45.98089
312;95.15224;-45.88416
313;95.24956;-45.787327
314;95.34652;-45.6904
315;95.44311;-45.593376
316;95.53934;-45.49626
317;95.635216;-45.39904
318;95.73075;-45.301704
319;95.825935;-45.204273
320;95.92075;-45.106773
321;96.015236;-45.009193
322;96.10937;-44.911507
323;96.20314;-44.813717
324;96.29656;-44.715824
325;96.38966;-44.617855
326;96.48245;-44.5198
327;96.574905;-44.42165
328;96.667;-44.323406
329;96.75876;-44.225067
330;96.85019;-44.12664
331;96.941284;-44.028133
332;97.03205;-43.929535
333;97.122505;-43.830853
334;97.21264;-43.73208
335;97.30245;-43.633217
336;97.39195;-43.534283
337;97.48113;-43.435276
338;97.56999;-43.336174
339;97.65853;-43.236977
340;97.74675;-43.137695
341;97.83468;-43.03833
342;97.922295;-42.938892
343;98.00961;-42.83937
344;98.09662;-42.73977
345;98.18333;-42.640083
346;98.26974;-42.54032
347;98.35584;-42.440475
348;98.44166;-42.34055
349;98.52717;-42.24055
350;98.61237;-42.140484
351;98.69729;-42.04034
352;98.78193;-41.9401
353;98.866295;-41.839783
354;98.950356;-41.739395
355;99.03413;-41.638935
356;99.11761;-41.5384
357;99.20081;-41.43779
358;99.283745;-41.337097
359;99.3664;-41.236336
360;99.44878;-41.13551
361;99.53088;-41.034626
362;99.61272;-40.933662
363;99.694275;-40.832592
364;99.77556;-40.731438
365;99.856575;-40.630238
366;99.93734;-40.528984
367;100.01784;-40.427666
368;100.09805;-40.326263
369;100.178;-40.22479
370;100.25769;-40.123245
371;100.33713;-40.021637
372;100.416306;-39.919956
373;100.49523;-39.818214
374;100.573906;-39.7164
375;100.65232;-39.61452
376;100.73049;-39.51258
377;100.80842;-39.410576
378;100.886086;-39.30851
379;100.9635;-39.20638
380;101.040665;-39.10419
381;101.11759;-39.00193
382;101.194275;-38.899597
383;101.27071;-38.7972
384;101.34691;-38.694748
385;101.42286;-38.592247
386;101.49858;-38.489677
387;101.57407;-38.38703
388;101.64933;-38.28432
389;101.72436;-38.181557
390;101.79917;-38.078735
391;101.87375;-37.97586
392;101.948074;-37.872913
393;102.02217;-37.769905
394;102.09604;-37.66684
395;102.16969;-37.56371
396;102.243126;-37.460518
397;102.31633;-37.357277
398;102.38932;-37.253986
399;102.46209;-37.150635
400;102.53464;-37.047226
401;102.606964;-36.943752
402;102.67908;-36.84023
403;102.750984;-36.736656
404;102.822685;-36.63304
405;102.89416;-36.529354
406;102.96541;-36.4256
407;103.03644;-36.321793
408;103.10729;-36.21794
409;103.17794;-36.114044
410;103.248375;-36.01009
411;103.3186;-35.906075
412;103.388626;-35.802
413;103.45845;-35.69788
414;103.52809;-35.59371
415;103.59753;-35.48949
416;103.66675;-35.38522
417;103.73576;-35.2809
418;103.80459;-35.176525
419;103.87322;-35.07209
420;103.94167;-34.967606
421;104.009926;-34.863075
422;104.07799;-34.75849
423;104.14586;-34.65386
424;104.21353;-34.54919
425;104.28102;-34.444485
426;104.34833;-34.33972
427;104.41544;-34.234898
428;104.48239;-34.130024
429;104.54913;-34.025105
430;104.61569;-33.920135
431;104.68206;-33.815125
432;104.74827;-33.710068
433;104.8143;-33.604973
434;104.88015;-33.499825
435;104.945816;-33.394623
436;105.01131;-33.289375
437;105.07662;-33.184082
438;105.141754;-33.07876
439;105.20671;-32.97338
440;105.27151;-32.867954
441;105.33614;-32.762466
442;105.400604;-32.656948
443;105.4649;-32.5514
444;105.529015;-32.445812
445;105.59297;-32.34017
446;105.65675;-32.234478
447;105.72037;-32.128746
448;105.78382;-32.022976
449;105.84709;-31.917173
450;105.91022;-31.811321
451;105.97319;-31.705425
452;106.036;-31.599482
453;106.098656;-31.493502
454;106.161156;-31.387478
455;106.2235;-31.281414
456;106.28568;-31.175316
457;106.347694;-31.069181
458;106.40956;-30.963005
459;106.471275;-30.856781
460;106.53283;-30.750523
461;106.59424;-30.644218
462;106.65551;-30.537876
463;106.71662;-30.431496
464;106.77758;-30.325079
465;106.838394;-30.21862
466;106.899055;-30.112125
467;106.95958;-30.0056
468;107.01996;-29.899042
469;107.080185;-29.79244
470;107.14027;-29.685787
471;107.2002;-29.5791
472;107.26001;-29.472385
473;107.31967;-29.365643
474;107.379196;-29.258862
475;107.43858;-29.15203
476;107.49783;-29.045162
477;107.556946;-28.938263
478;107.615906;-28.831333
479;107.674736;-28.724367
480;107.73344;-28.617367
481;107.792015;-28.510324
482;107.85045;-28.403252
483;107.90874;-28.296152
484;107.966896;-28.189016
485;108.02493;-28.081842
486;108.08285;-27.974625
487;108.14063;-27.867374
488;108.19828;-27.760107
489;108.25579;-27.652822
490;108.31319;-27.54549
491;108.370445;-27.438114
492;108.42758;-27.3307
493;108.4846;-27.223263
494;108.54149;-27.115793
495;108.59826;-27.008291
496;108.65491;-26.900759
497;108.71144;-26.793194
498;108.767845;-26.6856
499;108.82412;-26.577967
500;108.88028;-26.470303
501;108.936325;-26.362612
502;108.992256;-26.254902
503;109.04808;-26.147161
504;109.103775;-26.03938
505;109.15936;-25.931564
506;109.21483;-25.823723
507;109.27018;-25.715858
508;109.32542;-25.607967
509;109.38054;-25.500042
510;109.43556;-25.392086
511;109.49046;-25.284103
512;109.54526;-25.176088
513;109.59994;-25.06804
514;109.65451;-24.959967
515;109.70897;-24.851871
516;109.76333;-24.74375
517;109.81757;-24.635597
518;109.87173;-24.527416
519;109.925766;-24.419209
520;109.9797;-24.310972
521;110.03352;-24.202707
522;110.08725;-24.094418
523;110.14087;-23.9861
524;110.19438;-23.877754
525;110.2478;-23.769384
526;110.30113;-23.660992
527;110.354355;-23.552574
528;110.40747;-23.444124
529;110.46047;-23.33564
530;110.51339;-23.227133
531;110.56621;-23.11861
532;110.618935;-23.010061
533;110.67157;-22.901487
534;110.7241;-22.792892
535;110.77653;-22.684273
536;110.82887;-22.575624
537;110.881134;-22.466948
538;110.9333;-22.358248
539;110.98535;-22.249533
540;111.03731;-22.140799
541;111.08918;-22.03203
542;111.14098;-21.92324
543;111.19269;-21.814426
544;111.2443;-21.705587
545;111.29583;-21.596725
546;111.34726;-21.487839
547;111.39861;-21.378927
548;111.449875;-21.269993
549;111.501045;-21.16104
550;111.552124;-21.052069
551;111.60311;-20.943077
552;111.65403;-20.834057
553;111.70486;-20.725014
554;111.75561;-20.61595
555;111.806274;-20.50686
556;111.856865;-20.397749
557;111.907364;-20.28862
558;111.95778;-20.179474
559;112.00811;-20.070307
560;112.058365;-19.961117
561;112.108536;-19.851902
562;112.15863;-19.742668
563;112.208664;-19.63342
564;112.25861;-19.52416
565;112.30848;-19.414871
566;112.35827;-19.305552
567;112.407974;-19.19621
568;112.45761;-19.086863
569;112.507164;-18.9775
570;112.55665;-18.868118
571;112.606064;-18.758707
572;112.6554;-18.649273
573;112.704666;-18.539825
574;112.753876;-18.430355
575;112.80301;-18.320866
576;112.85206;-18.211363
577;112.90104;-18.101845
578;112.94994;-17.992308
579;112.99879;-17.882751
580;113.04756;-17.773176
581;113.09627;-17.66358
582;113.144905;-17.55396
583;113.193474;-17.444323
584;113.241974;-17.334677
585;113.290405;-17.225016
586;113.338776;-17.115335
587;113.38708;-17.005632
588;113.43532;-16.89591
589;113.48349;-16.786177
590;113.53159;-16.676434
591;113.579636;-16.566671
592;113.62762;-16.45689
593;113.675545;-16.347092
594;113.72341;-16.237276
595;113.77121;-16.127445
596;113.818954;-16.017597
597;113.86663;-15.907735
598;113.91423;-15.797862
599;113.96178;-15.687973
600;114.00927;-15.578064
601;114.0567;-15.468139
602;114.10408;-15.358199
603;114.15141;-15.248243
604;114.198685;-15.138271
605;114.2459;-15.028286
606;114.293076;-14.9182825
607;114.340195;-14.808264
608;114.38723;-14.698238
609;114.4342;-14.588201
610;114.481125;-14.478146
611;114.52801;-14.368066
612;114.57484;-14.257972
613;114.62161;-14.14787
614;114.668335;-14.03776
615;114.71501;-13.92764
616;114.76163;-13.817502
617;114.80819;-13.707359
618;114.854706;-13.597198
619;114.90116;-13.487018
620;114.94757;-13.376823
621;114.993935;-13.26662
622;115.04026;-13.156408
623;115.08655;-13.046185
624;115.132774;-12.935943
625;115.178955;-12.825683
626;115.22509;-12.715416
627;115.271164;-12.605142
628;115.31719;-12.494859
629;115.36318;-12.384559
630;115.40912;-12.27424
631;115.45501;-12.163907
632;115.50087;-12.053568
633;115.5467;-11.943212
634;115.59248;-11.832845
635;115.638214;-11.722483
636;115.6839;-11.612113
637;115.729546;-11.501725
638;115.77514;-11.391319
639;115.8207;-11.280901
640;115.86623;-11.170469
641;115.91172;-11.06002
642;115.95717;-10.949566
643;116.00257;-10.83911
644;116.04793;-10.728643
645;116.09325;-10.618165
646;116.138535;-10.507683
647;116.183784;-10.397186
648;116.229;-10.28668
649;116.274185;-10.176165
650;116.31933;-10.06564
651;116.36443;-9.955103
652;116.40951;-9.844558
653;116.454544;-9.734002
654;116.499535;-9.623442
655;116.544495;-9.512874
656;116.58943;-9.4022875
657;116.63433;-9.291687
658;116.6792;-9.181082
659;116.72403;-9.070476
660;116.76883;-8.95986
661;116.8136;-8.849239
662;116.858345;-8.738615
663;116.90305;-8.627986
664;116.94773;-8.517335
665;116.992386;-8.406669
666;117.037;-8.296001
667;117.08158;-8.1853285
668;117.12612;-8.074652
669;117.17065;-7.9639664
670;117.21516;-7.8532777
671;117.25964;-7.74258
672;117.30409;-7.631874
673;117.34851;-7.5211625
674;117.39291;-7.410445
675;117.43727;-7.2997093
676;117.48161;-7.18896
677;117.52593;-7.0782185
678;117.57022;-6.9674797
679;117.61449;-6.8567357
680;117.65874;-6.7459755
681;117.70296;-6.6352105
682;117.74716;-6.5244393
683;117.791336;-6.413664
684;117.83549;-6.3028817
685;117.87962;-6.1920896
686;117.92372;-6.0812798
687;117.967804;-5.9704633
688;118.01187;-5.8596582
689;118.05591;-5.748845
690;118.09993;-5.638029
691;118.14395;-5.527212
692;118.18796;-5.416392
693;118.23193;-5.305559
694;118.27586;-5.1947145
695;118.319786;-5.0838633
696;118.3637;-4.9730167
697;118.4076;-4.8621707
698;118.451485;-4.7513146
699;118.49535;-4.6404567
700;118.53921;-4.529592
701;118.583046;-4.418725
702;118.626854;-4.3078446
703;118.67065;-4.1969614
704;118.71443;-4.086082
705;118.75821;-3.9752047
706;118.80197;-3.8643208
707;118.84572;-3.7534287
708;118.889465;-3.6425366
709;118.93319;-3.5316372
710;118.97689;-3.4207432
711;119.02059;-3.309845
712;119.06428;-3.1989374
713;119.10797;-3.088022
714;119.15164;-2.9771073
715;119.19529;-2.866191
716;119.23893;-2.7552726
717;119.28256;-2.6443534
718;119.32619;-2.533434
719;119.36981;-2.4225147
720;119.41342;-2.3115864
721;119.45701;-2.200652
722;119.5006;-2.0897167
723;119.54419;-1.9787849
724;119.58777;-1.8678504
725;119.63135;-1.7569174
726;119.674904;-1.6459955
727;119.71846;-1.5350701
728;119.76202;-1.4241282
729;119.80557;-1.3131726
730;119.84912;-1.2022233
731;119.89266;-1.0912809
732;119.936195;-0.9803388
733;119.97973;-0.8693941
734;120.02326;-0.75844705
735;120.06679;-0.6474983
736;120.11031;-0.5365501
737;120.15384;-0.42560253
738;120.197365;-0.31465232
739;120.24089;-0.2036968
740;120.28442;-0.092733495
741;120.32794;0.018215548
742;120.37147;0.12916043
743;120.414986;0.24010272
744;120.45851;0.35104516
745;120.50204;0.46197724
746;120.54556;0.5729168
747;120.58909;0.683872
748;120.632614;0.79483277
749;120.67615;0.9057823
750;120.71968;1.0167302
751;120.76322;1.1276792
752;120.80676;1.23862
753;120.85031;1.3495588
754;120.89386;1.4604977
755;120.93742;1.5714341
756;120.980995;1.6823668
757;121.02457;1.7933016
758;121.06814;1.9042304
759;121.11172;2.0151582
760;121.155304;2.1260917
761;121.19889;2.2370286
762;121.24249;2.347961
763;121.28611;2.4588838
764;121.329735;2.569805
765;121.37336;2.6807244
766;121.416985;2.7916396
767;121.460625;2.9025521
768;121.50428;3.0134652
769;121.54796;3.1243732
770;121.591644;3.2352788
771;121.63533;3.3461819
772;121.67904;3.4570801
773;121.72275;3.5679772
774;121.766464;3.6788652
775;121.810196;3.7897496
776;121.85395;3.9006412
777;121.89771;4.0115366
778;121.94149;4.1224213
779;121.98529;4.233299
780;122.029106;4.3441706
781;122.07293;4.4550376
782;122.11675;4.565903
783;122.1606;4.676762
784;122.20446;4.7876177
785;122.24834;4.898467
786;122.29224;5.0093126
787;122.33616;5.120147
788;122.380104;5.2309732
789;122.42406;5.3418007
790;122.46803;5.4526234
791;122.512024;5.5634437
792;122.55604;5.6742625
793;122.600075;5.785086
794;122.64413;5.8958983
795;122.688194;6.006685
796;122.73227;6.117457
797;122.77638;6.2282424
798;122.82053;6.3390484
799;122.8647;6.4498487
800;122.908875;6.560619
801;122.95307;6.671376
802;122.99729;6.782131
803;123.04155;6.892882
804;123.08582;7.003628
805;123.13013;7.114368
806;123.17446;7.2251105
807;123.21882;7.3358455
808;123.26319;7.446566
809;123.30759;7.5572743
810;123.35201;7.6679792
811;123.396454;7.7786765
812;123.440926;7.8893657
813;123.485435;8.0000515
814;123.52997;8.110728
815;123.57453;8.221399
816;123.61913;8.332063
817;123.66376;8.442724
818;123.70841;8.553375
819;123.753105;8.664014
820;123.79782;8.774642
821;123.84257;8.885262
822;123.88732;8.995861
823;123.932106;9.106453
824;123.97695;9.217047
825;124.02185;9.327625
826;124.066765;9.438199
827;124.1117;9.548786
828;124.15668;9.659372
829;124.20168;9.76993
830;124.24673;9.880472
831;124.2918;9.991006
832;124.336914;10.101532
833;124.38208;10.212051
834;124.42727;10.322556
835;124.47249;10.433046
836;124.517746;10.543522
837;124.56304;10.6539955
838;124.60836;10.764463
839;124.653725;10.87492
840;124.699135;10.985372
841;124.7446;11.095824
842;124.79009;11.206257
843;124.83562;11.316663
844;124.88119;11.427054
845;124.9268;11.537442
846;124.97247;11.64782
847;125.01818;11.758186
848;125.06391;11.8685465
849;125.10969;11.978899
850;125.15551;12.089241
851;125.20138;12.19956
852;125.24729;12.309866
853;125.29324;12.420166
854;125.33925;12.530457
855;125.3853;12.640737
856;125.43139;12.750991
857;125.47753;12.8612175
858;125.52371;12.971443
859;125.569954;13.08169
860;125.61624;13.191933
861;125.662575;13.302142
862;125.70895;13.412325
863;125.75537;13.522494
864;125.80186;13.632663
865;125.8484;13.7428255
866;125.89498;13.852971
867;125.941605;13.963091
868;125.98827;14.073197
869;126.035;14.18329
870;126.08179;14.293363
871;126.12863;14.40342
872;126.17552;14.513475
873;126.222466;14.623517
874;126.26946;14.733545
875;126.31652;14.843561
876;126.36363;14.953564
877;126.410805;15.06355
878;126.45803;15.1735325
879;126.50532;15.283502
880;126.55265;15.3934355
881;126.600044;15.503347
882;126.64749;15.613245
883;126.695;15.723126
884;126.74255;15.832989
885;126.790184;15.942847
886;126.83789;16.0527
887;126.88565;16.162535
888;126.933464;16.272345
889;126.98132;16.382135
890;127.02925;16.491913
891;127.077255;16.60169
892;127.12532;16.711454
893;127.17345;16.821188
894;127.22163;16.9309
895;127.269875;17.040596
896;127.31819;17.150276
897;127.36657;17.259945
898;127.415016;17.369589
899;127.46353;17.479208
900;127.51212;17.588802
901;127.560776;17.698391
902;127.6095;17.807974
903;127.658295;17.917538
904;127.70715;18.02707
905;127.756096;18.13658
906;127.8051;18.246078
907;127.854164;18.355574
908;127.90329;18.465061
909;127.9525;18.57451
910;128.00177;18.683926
911;128.05112;18.79332
912;128.10056;18.90271
913;128.15005;19.012085
914;128.19963;19.121439
915;128.2493;19.230764
916;128.29903;19.340067
917;128.34883;19.449358
918;128.39873;19.558632
919;128.4487;19.667889
920;128.49873;19.777115
921;128.54884;19.886318
922;128.59904;19.995504
923;128.6493;20.104671
924;128.69966;20.213816
925;128.7501;20.32294
926;128.80063;20.432053
927;128.85123;20.54114
928;128.90192;20.650202
929;128.95268;20.759235
930;129.00354;20.868252
931;129.05446;20.977242
932;129.10548;21.086208
933;129.15659;21.195158
934;129.20778;21.304092
935;129.25905;21.413004
936;129.31042;21.521883
937;129.36188;21.630733
938;129.41342;21.739563
939;129.46504;21.848377
940;129.51675;21.957165
941;129.56856;22.065931
942;129.62047;22.174686
943;129.67247;22.283415
944;129.72455;22.392115
945;129.77672;22.500803
946;129.829;22.609457
947;129.88135;22.718071
948;129.9338;22.826658
949;129.98637;22.935225
950;130.03902;23.043766
951;130.09177;23.152283
952;130.14459;23.260782
953;130.19753;23.369265
954;130.25056;23.477718
955;130.30371;23.58613
956;130.35696;23.694513
957;130.41031;23.802881
958;130.46376;23.91123
959;130.51729;24.019554
960;130.57094;24.12784
961;130.62468;24.2361
962;130.67853;24.34433
963;130.73247;24.452545
964;130.78651;24.560736
965;130.84068;24.66889
966;130.89496;24.777018
967;130.94936;24.885115
968;131.00385;24.993187
969;131.05846;25.101233
970;131.11317;25.209248
971;131.16797;25.317234
972;131.2229;25.425198
973;131.27792;25.533123
974;131.33308;25.64101
975;131.38835;25.748867
976;131.44373;25.85671
977;131.49919;25.964527
978;131.5548;26.072313
979;131.61052;26.180063
980;131.66637;26.28778
981;131.72232;26.395472
982;131.77841;26.503122
983;131.8346;26.610743
984;131.8909;26.718334
985;131.94731;26.825893
986;132.00385;26.933422
987;132.06055;27.040926
988;132.11736;27.148397
989;132.17429;27.255836
990;132.23132;27.363253
991;132.2885;27.470634
992;132.34578;27.577974
993;132.4032;27.685276
994;132.46074;27.792547
995;132.51842;27.89979
996;132.57622;28.006998
997;132.63416;28.114174
998;132.69221;28.221312
999;132.75041;28.328417
1000;132.80875;28.435493
1001;132.8672;28.542545
1002;132.9258;28.649557
1003;132.98451;28.75652
1004;133.04338;28.863445
1005;133.10239;28.970343
1006;133.16153;29.077204
1007;133.22081;29.18403
1008;133.28021;29.290815
1009;133.33977;29.397552
1010;133.39946;29.504265
1011;133.45929;29.610954
1012;133.51924;29.717611
1013;133.57936;29.824224
1014;133.63963;29.930805
1015;133.70004;30.037346
1016;133.76059;30.143839
1017;133.82129;30.25029
1018;133.88213;30.356707
1019;133.94313;30.463097
1020;134.00427;30.56945
1021;134.06557;30.675758
1022;134.12701;30.782019
1023;134.1886;30.88824
1024;134.25035;30.994423
1025;134.31226;31.10056
1026;134.3743;31.20666
1027;134.43651;31.31273
1028;134.49889;31.418762
1029;134.5614;31.524748
1030;134.62408;31.630686
1031;134.68694;31.736586
1032;134.74994;31.842445
1033;134.81311;31.94826
1034;134.87643;32.054035
1035;134.93993;32.15977
1036;135.00359;32.265465
1037;135.06741;32.371117
1038;135.1314;32.476723
1039;135.19553;32.582287
1040;135.25986;32.687805
1041;135.32436;32.793274
1042;135.38902;32.898705
1043;135.45384;33.00409
1044;135.51884;33.109432
1045;135.58401;33.21473
1046;135.64937;33.31997
1047;135.7149;33.425167
1048;135.78061;33.530327
1049;135.84648;33.635456
1050;135.91255;33.74053
1051;135.97878;33.845547
1052;136.0452;33.950523
1053;136.1118;34.05545
1054;136.17859;34.16033
1055;136.24556;34.265163
1056;136.31271;34.369938
1057;136.38007;34.47465
1058;136.44759;34.579323
1059;136.5153;34.683975
1060;136.5832;34.788586
1061;136.6513;34.893127
1062;136.7196;34.99761
1063;136.7881;35.10204
1064;136.85677;35.206425
1065;136.92563;35.31076
1066;136.9947;35.415047
1067;137.06396;35.51928
1068;137.13342;35.623466
1069;137.2031;35.727596
1070;137.27295;35.83167
1071;137.343;35.935696
1072;137.41328;36.039665
1073;137.48375;36.14357
1074;137.55443;36.24743
1075;137.62532;36.351234
1076;137.69641;36.45499
1077;137.76772;36.558693
1078;137.83925;36.662346
1079;137.91098;36.76594
1080;137.98293;36.869476
1081;138.05508;36.972946
1082;138.12746;37.076366
1083;138.20004;37.179737
1084;138.27284;37.283047
1085;138.34587;37.386303
1086;138.41913;37.4895
1087;138.49261;37.592636
1088;138.56631;37.695713
